policyholder_id,first_name,last_name,date_of_birth,gender,city,province,driving_license_year
PH-24A0127B,Iolanda,Bocca,1995-08-04,F,Bologna,BO,2019
PH-1ACE9FE3,Dante,Legnante,1980-02-14,M,Milano,MI,2002
PH-8BD475AB,Elmo,Prada,1974-04-10,M,Torino,TO,1992
PH-A6FD080F,Fabrizio,Padovano,1986-10-20,M,Milano,MI,2004
PH-BE2959DA,Paola,Dandolo,1996-08-28,F,Catania,CT,2014
PH-15A5410F,Margherita,Gonzaga,1969-11-21,F,Firenze,FI,1988
PH-1F14D015,Raffaella,Barzini,1977-01-18,F,Reggio Emilia,RE,2002
PH-F9B81EF2,Chiara,Calgari,1958-04-24,F,Milano,MI,1977
PH-C2949F47,Nicola,Cuda,1984-06-07,M,Torino,TO,2005
PH-B5EDC867,Alderano,Spinola,1996-01-16,M,Genova,GE,2018
PH-24EAF899,Biagio,Alboni,1967-07-27,M,Lecce,LE,1992
PH-B1124D0E,Adriano,Errani,1955-09-24,M,Milano,MI,1982
PH-9BB8B328,Camillo,Loredan,1955-11-05,M,Catania,CT,1980
PH-6793762D,Luciana,Silvestri,1966-09-25,F,Roma,RM,1984
PH-18EB8BB0,Dino,Foa,2000-12-28,M,Reggio Emilia,RE,2022
PH-DDEE75D6,Emilio,Juvara,2001-10-18,M,Bologna,BO,2020
PH-3E5F2155,Valerio,Salieri,1976-01-04,M,Brescia,BS,1998
PH-80AA362C,Lucia,Giovine,1982-06-20,F,Cagliari,CA,2004
PH-2864168B,Federico,Barillaro,1980-06-15,M,Modena,MO,2002
PH-1615239E,Filippo,Tartaglia,1981-03-11,M,Roma,RM,2008
PH-634C2B26,Camillo,Manunta,1999-01-21,M,Roma,RM,2019
PH-879D6AC0,Maurilio,Proietti,1975-06-10,M,Bergamo,BG,2003
PH-7F1D8F06,Adele,Zabarella,1991-05-03,F,Milano,MI,2013
PH-02088ADC,Gianpietro,Ferrabosco,1979-06-24,M,Milano,MI,1998
PH-4707986A,Danilo,Turati,1973-11-18,M,Lecce,LE,1997
PH-9FA6C607,Cesare,Orengo,1963-10-27,M,Palermo,PA,1985
PH-4AAA451C,Olga,Tomaselli,1996-11-18,F,Roma,RM,2020
PH-3FD60E69,Fabia,Scarlatti,1979-06-23,F,Milano,MI,2004
PH-79482D27,Giacinto,Lercari,1963-08-27,M,Palermo,PA,1982
PH-AF849370,Arnulfo,Ferrante,1960-08-24,M,Roma,RM,1981
PH-16D387E2,Camilla,Contarini,1996-09-22,F,Milano,MI,2015
PH-6E24A763,Salvatore,Tamburini,1976-02-05,M,Milano,MI,2005
PH-2421939F,Federigo,Curatoli,1963-05-22,M,Roma,RM,1989
PH-56E7B8A5,Antonello,Bernini,1968-05-23,M,Verona,VR,1996
PH-992A9679,Mirco,Lucarelli,1978-09-01,M,Bologna,BO,2006
PH-8ED19555,Giacobbe,Rizzoli,1973-02-05,M,Roma,RM,2000
PH-D35064B4,Giorgio,Montessori,1991-07-09,M,Catania,CT,2011
PH-45B02DC9,Rodolfo,Battaglia,1993-01-05,M,Roma,RM,2022
PH-5C192807,Bianca,Bernardi,1981-01-04,F,Firenze,FI,2000
PH-6CDED7B0,Federigo,Cuda,1967-12-27,M,Torino,TO,1987
PH-103F27BB,Alphons,Spallanzani,1955-09-06,M,Trieste,TS,1974
PH-3820C19F,Morena,Carriera,1986-10-03,F,Napoli,NA,2006
PH-E09F5D51,Benedetto,Gibilisco,1993-03-28,M,Modena,MO,2014
PH-779B8006,Renzo,Modugno,1987-10-15,M,Torino,TO,2009
PH-5AE8AAD1,Lucrezia,Filangieri,1976-04-12,F,Perugia,PG,1994
PH-CC01632D,Tatiana,Modugno,1980-09-08,F,Milano,MI,2004
PH-5BF91AF4,Gianmarco,Capone,2001-07-25,M,Bologna,BO,2020
PH-B43F6DAA,Manuel,Gentilini,1958-10-10,M,Salerno,SA,1984
PH-563BD8A3,Cirillo,Ginesio,1963-03-06,M,Torino,TO,1990
PH-4BED59C7,Lucia,Filippini,1972-08-15,F,Bari,BA,1997
PH-5948D40B,Lidia,Galuppi,1973-03-06,F,Verona,VR,1998
PH-FF11EAEF,Antonietta,Semitecolo,2003-11-16,F,Torino,TO,2022
PH-A1C01936,Sebastiano,Berrè,1992-09-16,M,Bergamo,BG,2015
PH-75F2696A,Marcella,Collodi,1970-11-06,F,Verona,VR,1996
PH-58AA6308,Giampiero,Santorio,1968-05-04,M,Verona,VR,1988
PH-E7A88827,Ferdinando,Pedersoli,2002-01-05,M,Napoli,NA,2023
PH-53DEBC60,Nico,Cianciolo,1962-01-07,M,Trieste,TS,1991
PH-D9EC2CFE,Marina,Ferrara,1967-07-01,F,Roma,RM,1994
PH-191B0A7A,Micheletto,Jilani,2000-01-01,M,Roma,RM,2022
PH-C79E0D4D,Gaspare,Morabito,1963-09-26,M,Padova,PD,1981
PH-F3D51B40,Dionigi,Balbi,1997-07-10,M,Roma,RM,2017
PH-941D53F8,Atenulf,Liverotti,1997-10-13,M,Palermo,PA,2020
PH-35A3A38D,Durante,Capuana,1989-08-18,M,Reggio Emilia,RE,2010
PH-208699A9,Marissa,Sauli,1965-11-27,F,Roma,RM,1990
PH-91328FDB,Piero,Donini,1956-05-16,M,Sassari,SS,1977
PH-79EBA1DA,Massimo,Galtarossa,1977-04-07,M,Milano,MI,2006
PH-F9919242,Giuliana,Crispi,1964-03-28,F,Verona,VR,1992
PH-EAFAE4A9,Silvia,Donati,1983-08-15,F,Monza,MB,2010
PH-17EE7786,Priscilla,Virgilio,1968-12-08,F,Roma,RM,1986
PH-BF6AEB24,Gianmarco,Broggini,1995-06-19,M,Roma,RM,2018
PH-BFEAEB20,Lucia,Trentin,1998-02-25,F,Salerno,SA,2023
PH-DFDC3168,Melina,Gagliano,1955-11-05,F,Roma,RM,1984
PH-B9CEF61D,Salvatore,Scandone,1991-06-20,M,Napoli,NA,2015
PH-A0CA61A7,Gustavo,Angiolello,1979-01-09,M,Reggio Emilia,RE,1999
PH-9E242E1A,Pomponio,Gradenigo,1975-08-02,M,Napoli,NA,2002
PH-EEC82086,Gioffre,Monaco,1958-08-28,M,Milano,MI,1985
PH-C792C534,Marcella,Garibaldi,1960-05-08,F,Bari,BA,1988
PH-FEC33954,Enzio,Agostini,1988-11-13,M,Palermo,PA,2009
PH-B714B0E0,Piermaria,Battisti,1961-06-11,M,Napoli,NA,1984
PH-1EA8B399,Annibale,Segrè,1956-03-02,M,Taranto,TA,1982
PH-592471AA,Toni,Balotelli,1961-11-02,M,Milano,MI,1979
PH-F9FAA37E,Pietro,Turchi,1985-04-22,M,Perugia,PG,2012
PH-957B60D9,Lisa,Soffici,1968-11-25,F,Brescia,BS,1994
PH-C9348B7D,Valentina,Cainero,1961-03-16,F,Bergamo,BG,1988
PH-82A25EBA,Rocco,Taliercio,1976-05-03,M,Milano,MI,1999
PH-77BBB357,Gioacchino,Brambilla,1957-05-28,M,Milano,MI,1978
PH-74038647,Alberico,Pisano,1998-04-09,M,Roma,RM,2019
PH-931C9874,Evangelista,Chiappetta,1986-11-15,F,Catania,CT,2004
PH-3A847B14,Micheletto,Malaparte,1973-08-26,M,Padova,PD,2002
PH-BBD6B73D,Gino,Buonauro,1964-06-25,M,Bergamo,BG,1991
PH-29218436,Alderano,Sokolov,1985-09-01,M,Bologna,BO,2005
PH-C5751F37,Susanna,Marini,1984-12-24,F,Bologna,BO,2004
PH-2662A8A1,Ernesto,Sauro,1990-03-25,M,Monza,MB,2017
PH-53050F8E,Pina,Armani,1959-08-26,F,Milano,MI,1977
PH-155AA23B,Rodolfo,Scarfoglio,1960-11-06,M,Torino,TO,1985
PH-EB967CEB,Edoardo,Pisacane,1960-02-19,M,Firenze,FI,1982
PH-4B01BD3A,Fiorino,Paganini,1983-04-17,M,Firenze,FI,2003
PH-8AF50F59,Ronaldo,Abba,2000-04-07,M,Roma,RM,2022
PH-7F5A846D,Sandra,Bonaventura,1986-12-09,F,Napoli,NA,2006
PH-913CDB37,Lilla,Monte,1999-04-16,F,Torino,TO,2018
PH-216BF6A6,Virgilio,Balbo,1960-02-15,M,Reggio Emilia,RE,1989
PH-D6D2B025,Laureano,Redi,1956-02-14,M,Napoli,NA,1985
PH-4A848AA9,Greco,Veneziano,1978-10-13,M,Pescara,PE,2007
PH-4CF30A2C,Giacinto,Bottigliero,1983-02-14,M,Padova,PD,2010
PH-17A944BF,Mario,Bersani,1969-09-04,M,Napoli,NA,1990
PH-8768E692,Morena,Ortolani,1967-01-24,F,Milano,MI,1989
PH-A93BC2D2,Arnaldo,Capuana,1957-12-04,M,Napoli,NA,1986
PH-C635D89D,Lilla,Ossola,1961-07-18,F,Milano,MI,1983
PH-8C2A2701,Rosario,Barzini,1970-10-16,M,Palermo,PA,1990
PH-F946CC7A,Mirko,Ottino,2002-01-14,M,Parma,PR,2022
PH-27B10C02,Federico,Zaccardo,1975-09-08,M,Firenze,FI,1999
PH-2E5B8322,Vanessa,Boitani,1996-02-21,F,Milano,MI,2016
PH-179DE218,Gastone,Cicilia,1988-10-21,M,Roma,RM,2013
PH-E0A57A8E,Mario,Giorgetti,1967-04-17,M,Milano,MI,1990
PH-5B83FB53,Damiano,Sobrero,1980-02-27,M,Verona,VR,2007
PH-63338F0F,Giacobbe,Gatto,1994-12-05,M,Roma,RM,2015
PH-A555C90F,Ludovico,Niscoromni,1961-12-05,M,Messina,ME,1983
PH-BA0CC698,Goffredo,Tencalla,1999-03-22,M,Monza,MB,2018
PH-9C095944,Teresa,Ramazzotti,1967-08-13,F,Torino,TO,1992
PH-9F558E6C,Guido,Berrè,1977-11-20,M,Bologna,BO,1996
PH-1AA63DC5,Antonella,Palmisano,1987-12-07,F,Napoli,NA,2011
PH-B949C988,Matteo,Samele,1962-05-22,M,Verona,VR,1981
PH-04A882E4,Sebastiano,Tasso,1976-10-11,M,Cagliari,CA,1998
PH-AB1F9B98,Nedda,Castiglione,1987-02-24,F,Palermo,PA,2007
PH-727EE680,Ruggiero,Turrini,1957-12-17,M,Milano,MI,1979
PH-9ACEDAC2,Tatiana,Tuzzolino,1956-07-07,F,Perugia,PG,1980
PH-B1EBA6B8,Lamberto,Salvo,1984-07-03,M,Milano,MI,2010
PH-2665BEC7,Rosina,Pacelli,1959-06-03,F,Bari,BA,1986
PH-E6762D89,Baccio,Farinelli,1960-01-13,M,Salerno,SA,1984
PH-5C2327BD,Marina,Broschi,1966-11-26,F,Salerno,SA,1987
PH-DA3FF69E,Biagio,Pepe,1978-02-08,M,Sassari,SS,1997
PH-7A581494,Ferdinando,Luria,1962-12-09,M,Parma,PR,1991
PH-BC47C7B4,Beppe,Cantimori,2000-04-23,M,Napoli,NA,2018
PH-6E0D9DCD,Ezio,Leopardi,1996-11-04,M,Pescara,PE,2023
PH-F38E5126,Costanzo,Comolli,1984-04-21,M,Monza,MB,2012
PH-BB43139A,Stefano,Contrafatto,1968-06-11,M,Milano,MI,1995
PH-6527554D,Etta,Treccani,1972-02-05,F,Bergamo,BG,1995
PH-5F6B12FD,Alessio,Magnani,1960-01-02,M,Taranto,TA,1981
PH-57D3C123,Luciana,Vendetti,1974-11-24,F,Padova,PD,1998
PH-957FAD29,Donatello,Sgalambro,2003-06-08,M,Monza,MB,2023
PH-8E7AFF84,Mattia,Pugliese,2001-03-18,M,Napoli,NA,2022
PH-D27C56B7,Renzo,Argentero,1976-03-22,M,Pescara,PE,1999
PH-385322F2,Giulia,Fattori,1993-08-19,F,Palermo,PA,2011
PH-EF4DE3C1,Antonella,Argento,1982-10-14,F,Milano,MI,2009
PH-A0F0AF08,Gianni,Travia,1976-07-18,M,Cagliari,CA,1998
PH-0DBDEE29,Sole,Morabito,2002-03-07,F,Milano,MI,2021
PH-B86888DC,Piergiorgio,Mozart,1984-09-28,M,Verona,VR,2002
PH-D746566B,Marcantonio,Speri,1998-03-14,M,Napoli,NA,2023
PH-9898FD53,Rita,Turati,2003-03-04,F,Padova,PD,2023
PH-50F43662,Renzo,Satriani,1976-12-20,M,Monza,MB,1994
PH-BA384999,Giuseppina,Zola,2002-04-28,F,Genova,GE,2023
PH-E55A047F,Donatello,Marsili,1998-07-09,M,Catania,CT,2021
PH-24F2D736,Donatella,Guinizzelli,2003-04-24,F,Bologna,BO,2021
PH-604D2AF0,Federica,Sorrentino,1977-06-07,F,Milano,MI,2004
PH-C6E71060,Niccolò,Luria,1969-07-04,M,Roma,RM,1997
PH-08A6E4B7,Antonio,Comolli,1957-06-05,M,Bergamo,BG,1979
PH-4AB26AFA,Mauro,Lovato,1999-10-22,M,Parma,PR,2021
PH-57031CF8,Rolando,Dellucci,1981-06-08,M,Bologna,BO,2008
PH-A7F1A863,Ernesto,Ungaretti,1993-08-06,M,Torino,TO,2015
PH-5BBF4994,Giovanna,Fagiani,2002-05-04,F,Firenze,FI,2022
PH-C51E3788,Donna,Cortese,2002-03-12,F,Genova,GE,2023
PH-150751F8,Dina,Giolitti,1992-07-26,F,Napoli,NA,2016
PH-D76A4961,Carla,Basadonna,1981-04-26,F,Brescia,BS,2009
PH-230C7393,Luciano,Celentano,1969-11-28,M,Roma,RM,1993
PH-F29CD97B,Ranieri,Gullotta,1966-10-02,M,Napoli,NA,1990
PH-DFEEC907,Napoleone,Fallaci,1961-05-21,M,Roma,RM,1979
PH-9A656ED5,Geronimo,Zanazzo,2003-09-10,M,Roma,RM,2022
PH-1572D897,Amico,Mercantini,1998-07-20,M,Napoli,NA,2016
PH-1844620C,Matteo,Comisso,2002-02-10,M,Roma,RM,2020
PH-E045F96D,Niccolò,Sagredo,1980-02-02,M,Torino,TO,2000
PH-D8D76196,Olga,Cutuli,1983-08-15,F,Napoli,NA,2002
PH-788D2FF2,Vittorio,Manzoni,1973-07-14,M,Reggio Emilia,RE,1991
PH-BEFB159A,Cassandra,Asmundo,1991-11-17,F,Roma,RM,2011
PH-A870C727,Loredana,Tarchetti,1964-04-05,F,Torino,TO,1989
PH-F655E081,Concetta,Satta,1965-02-03,F,Roma,RM,1990
PH-B2109539,Lucio,Crespi,1964-08-21,M,Roma,RM,1990
PH-962FE725,Adele,Vergassola,1997-10-19,F,Monza,MB,2019
PH-9B210FC8,Tonino,Montanari,1993-04-12,M,Salerno,SA,2018
PH-693BBEA0,Laureano,Sgalambro,1973-02-23,M,Modena,MO,2001
PH-9E0F9432,Jacopo,Comeriato,1972-01-18,M,Torino,TO,2001
PH-0C38BE07,Rembrandt,Morgagni,1979-11-20,M,Bari,BA,2004
PH-349FA02A,Tiziana,Carducci,1965-09-13,F,Messina,ME,1993
PH-CC3A52C4,Sante,Bartoli,1998-07-15,M,Bari,BA,2020
PH-D02CE2B5,Claudia,Vigorelli,1981-02-25,F,Milano,MI,2002
PH-21F17C58,Carla,Marzorati,1993-01-12,F,Bologna,BO,2013
PH-7D15654A,Alfio,Pigafetta,2001-05-09,M,Palermo,PA,2020
PH-3E47A3AC,Rosina,Galuppi,1955-02-11,F,Catania,CT,1980
PH-EEEE2754,Riccardo,Novaro,1999-11-12,M,Torino,TO,2023
PH-995EDF66,Beatrice,Mogherini,1991-10-11,F,Palermo,PA,2019
PH-F22DCEF5,Arsenio,Ferraris,1969-04-17,M,Perugia,PG,1988
PH-9D65FF1E,Vincentio,Gargallo,1980-07-01,M,Monza,MB,2006
PH-A4F8CB84,Gianna,Ferrata,1992-07-07,F,Brescia,BS,2016
PH-5C3BD67B,Alessio,Brancaccio,2000-08-25,M,Catania,CT,2020
PH-2F79C05F,Riccardo,Broschi,1969-08-18,M,Catania,CT,1989
PH-AFD92047,Ubaldo,Pertini,1986-04-17,M,Torino,TO,2006
PH-1F4E7D8E,Fulvio,Storladi,1972-01-16,M,Modena,MO,1991
PH-E663C177,Griselda,Tornatore,1966-06-09,F,Milano,MI,1984
PH-F06141D1,Annetta,Onisto,1975-09-20,F,Pescara,PE,1994
PH-640F1C81,Livia,Comisso,1994-10-28,F,Verona,VR,2018
PH-C02E9914,Pompeo,Padovano,1997-01-23,M,Perugia,PG,2017
PH-6AC02FE6,Lilla,Palmisano,1988-01-24,F,Salerno,SA,2009
PH-69E9D35C,Alberico,Lovato,1961-08-19,M,Padova,PD,1983
PH-F760131D,Matteo,Nicolucci,2002-12-02,M,Milano,MI,2020
PH-A42E5659,Livio,Rusticucci,1972-05-23,M,Perugia,PG,1998
PH-C5DC8FF9,Patrizia,Brugnaro,1960-02-15,F,Torino,TO,1984
PH-FE5EF47E,Giampiero,Ruggeri,1957-01-18,M,Bari,BA,1983
PH-C4581CEA,Luciana,Rubbia,1973-12-06,F,Milano,MI,2000
PH-346EA189,Giovanna,Dallapé,1995-07-14,F,Roma,RM,2018
PH-08ADC0C6,Pietro,Porzio,1980-01-16,M,Torino,TO,2000
PH-0CFBD9FF,Claudia,Brichese,1969-03-25,F,Napoli,NA,1993
PH-BCFDBE81,Emilio,Foletti,1962-11-13,M,Cagliari,CA,1985
PH-5186FAEF,Leopoldo,Sibilia,1972-05-24,M,Milano,MI,1997
PH-736CBCB7,Venancio,Monti,1964-05-12,M,Salerno,SA,1986
PH-95CF1D8A,Antonella,Panzera,1972-02-08,F,Salerno,SA,1996
PH-C94DCA4B,Camillo,Alboni,1962-02-10,M,Napoli,NA,1989
PH-EEAD1FC4,Loretta,Leblanc,1975-09-10,F,Roma,RM,1998
PH-05F5C17E,Pierluigi,Dulbecco,1982-07-26,M,Genova,GE,2011
PH-067E9603,Paoletta,Scamarcio,1982-07-25,F,Roma,RM,2011
PH-D17E5F03,Veronica,Zoppetto,1965-04-22,F,Firenze,FI,1985
PH-F5755B76,Edoardo,Filippelli,1994-06-16,M,Napoli,NA,2016
PH-B38424D7,Flavio,Paruta,1982-07-15,M,Padova,PD,2007
PH-0D679B7C,Jacopo,Visintini,1998-07-13,M,Ravenna,RA,2019
PH-F3AF8748,Silvestro,Basso,1973-05-01,M,Torino,TO,1999
PH-9D38CC1E,Giuseppina,Marenzio,2001-06-18,F,Milano,MI,2023
PH-5E204AA2,Silvio,Zacchia,1981-01-27,M,Genova,GE,2002
PH-A3B74D5D,Marisa,Garzoni,1976-09-28,F,Palermo,PA,1999
PH-D341118E,Allegra,Acerbi,2001-07-10,F,Palermo,PA,2020
PH-978E9D9A,Daria,Iacovelli,1984-12-16,F,Bari,BA,2012
PH-E324A06F,Giulietta,Sermonti,1982-06-12,F,Firenze,FI,2009
PH-E7419C06,Cassandra,Lupo,1984-11-26,F,Napoli,NA,2010
PH-3EA03834,Luciana,Errani,1982-07-06,F,Napoli,NA,2008
PH-897DB700,Silvestro,Gotti,1993-09-01,M,Reggio Emilia,RE,2020
PH-EB38A6C2,Amalia,Casalodi,1965-03-23,F,Bologna,BO,1993
PH-9B4EAB62,Giada,Tacchini,1995-05-18,F,Perugia,PG,2023
PH-2983C2D2,Baldassare,Opizzi,1972-12-05,M,Torino,TO,1999
PH-44A9E944,Raffaella,Solimena,1984-05-14,F,Roma,RM,2012
PH-698D2BB2,Paulina,Roero,1991-06-20,F,Lecce,LE,2014
PH-9E5EFA8C,Giuliano,Silvestri,1995-02-09,M,Parma,PR,2022
PH-2F84B3EB,Dante,Palombi,1998-11-23,M,Bologna,BO,2017
PH-DECDC127,Ubaldo,Antonelli,1993-04-26,M,Lecce,LE,2022
PH-447B5491,Gabriella,Cuzzocrea,1961-04-20,F,Napoli,NA,1988
PH-C54EF141,Raffaella,Biagi,1978-02-28,F,Torino,TO,1996
PH-472DC29C,Concetta,Mezzetta,1960-04-01,F,Roma,RM,1986
PH-F91F18BD,Marisa,Chittolini,2003-09-07,F,Torino,TO,2022
PH-2797845F,Michele,Dalla,1957-05-14,M,Bologna,BO,1977
PH-B6203734,Annamaria,Lattuada,1970-12-07,F,Brescia,BS,1996
PH-B9C142FE,Michelotto,Puccini,1975-08-28,M,Perugia,PG,2003
PH-F1B070DA,Serena,Nosiglia,1963-04-13,F,Catania,CT,1991
PH-52F06A2D,Annalisa,Luzi,1989-07-12,F,Lecce,LE,2016
PH-D76DB518,Lamberto,Trussardi,1978-04-23,M,Napoli,NA,2000
PH-8A9CDDB3,Silvia,Borsiere,1965-11-11,F,Roma,RM,1991
PH-E6C03483,Morena,Ferrante,1968-11-21,F,Torino,TO,1992
PH-6CAF9FE2,Sandra,Falcone,1959-05-20,F,Modena,MO,1981
PH-1B8DE3D2,Cesare,Desio,1991-08-20,M,Firenze,FI,2015
PH-CBA79874,Ornella,Mimun,1963-05-09,F,Napoli,NA,1991
PH-00446554,Greca,Manunta,1991-07-25,F,Cagliari,CA,2017
PH-9C48F6BE,Germana,Orlando,1955-09-27,F,Napoli,NA,1984
PH-5A37FA33,Cipriano,Udinesi,1993-05-24,M,Milano,MI,2014
PH-672EE4AE,Raffaella,Nievo,1961-03-02,F,Cagliari,CA,1983
PH-59FDB4C0,Emilio,Andreotti,1966-11-03,M,Torino,TO,1985
PH-0E360FFC,Edoardo,Travaglia,1974-07-11,M,Roma,RM,2001
PH-8795E7EC,Ignazio,Palmisano,1972-06-22,M,Bari,BA,2001
PH-29494A96,Melania,Polizzi,1977-01-20,F,Bergamo,BG,2003
PH-C4E6A8D0,Massimiliano,Cuzzocrea,1993-02-12,M,Genova,GE,2016
PH-6E04707D,Claudio,Gaito,1989-05-17,M,Torino,TO,2012
PH-AD398121,Ermanno,Telesio,1988-08-11,M,Milano,MI,2010
PH-93316772,Fabia,Farinelli,1991-01-03,F,Napoli,NA,2009
PH-331AAE05,Vincentio,Turrini,1970-04-17,M,Roma,RM,1993
PH-7DDE7F8A,Victoria,Vigorelli,1982-08-11,F,Verona,VR,2000
PH-C0BBDB67,Valeria,Carnera,1992-07-15,F,Roma,RM,2021
PH-76220BA0,Piermaria,Scaduto,1978-08-28,M,Roma,RM,2006
PH-AD9EAE76,Antonina,Carullo,1968-07-07,F,Napoli,NA,1995
PH-420FA9D1,Donatello,Antonelli,1996-03-13,M,Padova,PD,2023
PH-492D96FC,Sante,Navarria,1960-02-02,M,Roma,RM,1982
PH-782C756A,Graziella,Orlando,1996-04-08,F,Milano,MI,2020
PH-9321E02A,Elladio,Roth,1967-05-16,M,Napoli,NA,1989
PH-E37B9FCA,Roberta,Treves,1995-01-17,F,Ravenna,RA,2016
PH-21D6D6C8,Isa,Doria,1971-02-27,F,Napoli,NA,1999
PH-BBF73D13,Veronica,Marinetti,1965-08-14,F,Genova,GE,1991
PH-F931D929,Amalia,Casale,1957-11-23,F,Sassari,SS,1978
PH-30DCD18C,Gianfrancesco,Cerquiglini,2001-01-23,M,Roma,RM,2022
PH-7C926D3D,Tonia,Coardi,1961-04-26,F,Perugia,PG,1983
PH-503995B0,Tiziana,Gentileschi,1982-06-13,F,Parma,PR,2003
PH-A6D2C367,Gloria,Cavalcanti,2000-10-22,F,Milano,MI,2020
PH-1EA169ED,Eugenia,Cesarotti,1975-12-27,F,Taranto,TA,2001
PH-C417C58C,Bernardo,Raurica,1986-07-20,M,Catania,CT,2014
PH-DFBE3099,Costanzo,Bosio,1999-08-22,M,Torino,TO,2020
PH-CA60FCAD,Aldo,Sorrentino,1966-02-08,M,Reggio Emilia,RE,1994
PH-B62FA8C6,Luisa,Bataglia,2002-04-14,F,Genova,GE,2020
PH-CCA740FE,Gabriele,Canil,1998-06-03,M,Cagliari,CA,2019
PH-A4A6AC36,Amedeo,Toselli,1975-10-09,M,Perugia,PG,1999
PH-0EAF43C3,Rita,Bianchi,1967-03-13,F,Roma,RM,1988
PH-776D0D1B,Marta,Casaleggio,1970-02-23,F,Perugia,PG,1988
PH-65942067,Fortunata,Battaglia,1979-04-22,F,Salerno,SA,2007
PH-AF57CEEE,Baccio,Manzoni,1962-03-17,M,Napoli,NA,1991
PH-67073185,Agostino,Caffarelli,2002-06-21,M,Trieste,TS,2023
PH-31FFFC97,Cassandra,Florio,1995-02-28,F,Milano,MI,2021
PH-15287EE6,Galasso,Falloppio,1966-08-15,M,Roma,RM,1993
PH-B43C316C,Maurizio,Badoer,1985-04-09,M,Napoli,NA,2006
PH-B1F689AC,Beatrice,Combi,1997-12-01,F,Verona,VR,2021
PH-1CF02492,Gustavo,Natta,1967-03-27,M,Napoli,NA,1995
PH-6C14188E,Mauro,Curci,1992-09-10,M,Sassari,SS,2010
PH-2BC80B77,Michela,Goldstein,1995-08-07,F,Torino,TO,2023
PH-43AD54A2,Milena,Boldù,1968-06-13,F,Roma,RM,1988
PH-90C48A5D,Bettina,Angeli,1972-12-01,F,Bari,BA,1997
PH-9AADD116,Vincenzo,Gagliardi,1984-12-07,M,Milano,MI,2011
PH-6EFDAEB9,Fredo,Lombardo,1988-02-12,M,Bari,BA,2013
PH-9C1B6E58,Fausto,Valmarana,1959-01-07,M,Bologna,BO,1985
PH-52630FA7,Adele,Calarco,1957-10-27,F,Milano,MI,1985
PH-CF234FF8,Giampaolo,Terragni,1988-09-24,M,Bologna,BO,2010
PH-2EFC62D6,Salvi,Ottino,1979-09-03,M,Bari,BA,1999
PH-7EE08187,Valentina,Fantini,2002-03-24,F,Catania,CT,2023
PH-002151E0,Margherita,Canevascini,1988-12-23,F,Palermo,PA,2016
PH-90D36A48,Elena,Nonis,1964-11-21,F,Monza,MB,1986
PH-4CC1C31B,Liliana,Rapisardi,2003-09-12,F,Roma,RM,2022
PH-1AD8157E,Giampaolo,Toso,1989-03-20,M,Roma,RM,2015
PH-A13E9DED,Gianluigi,Pistoletto,1974-05-03,M,Roma,RM,1998
PH-AEA2FE81,Costanzo,Mazzocchi,1975-06-12,M,Torino,TO,2003
PH-6088BF7E,Cassandra,Schiaparelli,1975-01-25,F,Messina,ME,1998
PH-0B110AA9,Costantino,Travia,1993-02-16,M,Torino,TO,2012
PH-2E3971B8,Chiara,Tamborini,1971-08-08,F,Verona,VR,1996
PH-D8DBC43A,Lauretta,Luria,1994-03-28,F,Firenze,FI,2015
PH-612F1D08,Annibale,Bragaglia,1988-09-05,M,Torino,TO,2006
PH-51E1D8E2,Ilaria,Tafuri,2000-06-03,F,Firenze,FI,2023
PH-D9DAE2A3,Carla,Pavanello,2003-08-15,F,Brescia,BS,2022
PH-E0E2BCB3,Giorgia,Saracino,1991-05-10,F,Padova,PD,2019
PH-984A0509,Lorenzo,Ruggeri,1961-04-06,M,Catania,CT,1982
PH-6709BB4B,Fabrizia,Visintini,1977-01-18,F,Roma,RM,1997
PH-BBEB3E76,Pier,Maderna,1996-06-04,M,Milano,MI,2014
PH-AA6501FA,Pomponio,Farnese,2003-12-12,M,Cagliari,CA,2022
PH-1B008906,Antonia,Silvestri,1983-02-11,F,Napoli,NA,2006
PH-82F41173,Nanni,Errani,1985-04-25,M,Torino,TO,2003
PH-E5B43228,Alessandra,Strangio,1968-02-22,F,Taranto,TA,1986
PH-84AC0239,Sylvia,Campise,1959-08-22,F,Milano,MI,1988
PH-CB1F73FE,Paolo,Roncalli,1960-05-13,M,Pescara,PE,1979
PH-E05A3EBC,Valerio,Bresciani,1964-05-17,M,Roma,RM,1993
PH-79EEB324,Dante,Cociarelli,1955-03-26,M,Reggio Emilia,RE,1983
PH-C37A120A,Livia,Piccio,1997-11-10,F,Salerno,SA,2020
PH-66E8CBA9,Tonia,Camanni,1965-07-13,F,Milano,MI,1985
PH-BDC9C524,Fabrizio,Boccioni,1961-01-14,M,Catania,CT,1989
PH-C381F7DE,Letizia,Filangieri,1991-07-03,F,Bologna,BO,2017
PH-92913F21,Martino,Filogamo,1992-05-12,M,Catania,CT,2016
PH-E53F1A29,Patrizio,Castiglione,1987-09-12,M,Milano,MI,2013
PH-039D4DEF,Gianpaolo,Rastelli,1987-12-07,M,Salerno,SA,2013
PH-B459ED8C,Viridiana,Tarchetti,1992-05-20,F,Milano,MI,2012
PH-1F3E8241,Gustavo,Leblanc,1995-05-21,M,Napoli,NA,2022
